id,category,name,description,instagram,logo_url,members,tiktok,Callink Page,LEAD Center Advisor,reach out,photo path
115750,Partners In Health Engage at Berkeley,https://callink.berkeley.edu/organization/pih-engage-berkeley,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
85562,Patient Advocacy Student Group,https://callink.berkeley.edu/organization/pasg,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
158866,Paws for Mental Health (Formerly De-Stress with Dogs),https://callink.berkeley.edu/organization/pawsformentalhealth,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
361223,Payment for Placements at Berkeley,https://callink.berkeley.edu/organization/P4Patberkeley,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
221672,Peer Wellness Coalition,https://callink.berkeley.edu/organization/peerwellnesscoalition,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
378979,Perennial QT Film Club,https://callink.berkeley.edu/organization/PerennialQTFilmClub,LEAD Center Category: Media & Film RSO,LEAD Center Category: Media & Film RSO,,,,,,,
45960,Perennial: The Undergraduate Environmental Journal of Berkeley,https://callink.berkeley.edu/organization/PerennialEnvironmentalJournal,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
361548,Perfect Fifth,https://callink.berkeley.edu/organization/perfectfifth,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46699,Performance Studies Research Collective,https://callink.berkeley.edu/organization/performancestudiesresearchcollective,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
234224,"Period Project at Berkeley, The",https://callink.berkeley.edu/organization/theperiodprojectatberkeley,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
114883,Phalanx: Pre-Medical Consulting,https://callink.berkeley.edu/organization/PhalanxConsulting,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46367,"Phi Alpha Delta Law Fraternity, International",https://callink.berkeley.edu/organization/BerkeleyPAD,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46022,Phi Alpha Theta,https://callink.berkeley.edu/organization/phialphathetaakahistoryhonorsociety,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46695,Phi Chi Pre-Health Fraternity,https://callink.berkeley.edu/organization/phichi,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46190,Phi Delta Epsilon,https://callink.berkeley.edu/organization/phideberkeley,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
157530,Phoenix Consulting Group,https://callink.berkeley.edu/organization/phoenixconsulting,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
138790,Phoenix Symphony at Berkeley,https://callink.berkeley.edu/organization/phoenixsymphony,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46446,PhotoCubs,https://callink.berkeley.edu/organization/ucberkeleyphotobears,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46533,Pi Sigma Alpha - Iota Chapter,https://callink.berkeley.edu/organization/pisigmaalpha,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
91822,Pi Sigma Epsilon,https://callink.berkeley.edu/organization/PSE,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46026,Pi Tau Sigma,https://callink.berkeley.edu/organization/pitausigma,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
91903,Pickleball at Berkeley,https://callink.berkeley.edu/organization/PickleballatBerkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
378148,Pickleball for Cool Grads Club,https://callink.berkeley.edu/organization/PickleballforCoolGradsClub,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
378155,Piedmont Consulting Group,https://callink.berkeley.edu/organization/PiedmontConsultingGroup,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46027,Pilipino American Alliance,https://callink.berkeley.edu/organization/PAA,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
46462,Pilipino American Graduate Student Association,https://callink.berkeley.edu/organization/ga_pagasa,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
46360,Pilipino American Law Society,https://callink.berkeley.edu/organization/gapilipinoamericanlawsociety,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46028,Pilipino Association for Health Careers,https://callink.berkeley.edu/organization/pahc,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
135440,Pilipino Basketball Association,https://callink.berkeley.edu/organization/PBA,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
46191,Pilipinx Academic Student Services,https://callink.berkeley.edu/organization/pilipinoacademicstudentservices,LEAD Center Category: bridges - Recruitment & Retention Centers,LEAD Center Category: bridges - Recruitment & Retention Centers,,,,,,,
46031,"Pilipinx Association of Scientists, Architects, and Engineers",https://callink.berkeley.edu/organization/PASAE,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
115755,Pioneers in Engineering,https://callink.berkeley.edu/organization/pie,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
342455,Plaintiffs' Law Association,https://callink.berkeley.edu/organization/plaintiffslawassociation,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
360317,Planned Parenthood GenAction at Berkeley,https://callink.berkeley.edu/organization/PPGAB,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46358,Planning Students Association,https://callink.berkeley.edu/organization/gaplanningstudentsassociation,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
115617,Plant & Microbial Biology Graduate Student Group,https://callink.berkeley.edu/organization/PMBG,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
91304,Planty Social,https://callink.berkeley.edu/organization/PlantySocial,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
303907,PlexTech,https://callink.berkeley.edu/organization/plextech,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
144535,Pointe of Berkeley,https://callink.berkeley.edu/organization/ballet,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
91920,Pokemon Club at Berkeley,https://callink.berkeley.edu/organization/pokemonclub,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
84625,Poker at Berkeley,https://callink.berkeley.edu/organization/pokeratberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
91240,Police Review Project,https://callink.berkeley.edu/organization/policereviewproject,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
91921,Policy Debate (Cal Debate),https://callink.berkeley.edu/organization/policydebate,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
125968,Polish Club of Berkeley,https://callink.berkeley.edu/organization/polishclub,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
158841,Political and Election Empowerment Project,https://callink.berkeley.edu/organization/PEEP,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
100571,Political Computer Science,https://callink.berkeley.edu/organization/pcs,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
378437,Political Strategy at Berkeley,https://callink.berkeley.edu/organization/PoliticalStrategyatBerkeley,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
376156,Popup at Berkeley,https://callink.berkeley.edu/organization/Popupatberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
82716,"Post-Conviction Advocacy Project, The",https://callink.berkeley.edu/organization/pcap,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
351382,Potluck Club,https://callink.berkeley.edu/organization/potluckclub,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
320866,Power of a Princess,https://callink.berkeley.edu/organization/powerofaprincess,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
91996,POWER-Bay Area: Physical science Opportunities for Women in Education and Research,https://callink.berkeley.edu/organization/POWER,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
46032,PreDental Society,https://callink.berkeley.edu/organization/predentalsociety,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
91309,Pre-Medical Honor Society,https://callink.berkeley.edu/organization/pmhs,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46697,Pre-Nursing Society,https://callink.berkeley.edu/organization/prenursingsociety,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
91827,Pre-PA Club at Berkeley,https://callink.berkeley.edu/organization/prepaclub,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46035,"Pre-Pharmacy Informational, Learning and Leadership Society",https://callink.berkeley.edu/organization/PILLS,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
144583,Privacy Law at Berkeley,https://callink.berkeley.edu/organization/privlab,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
160451,Pro Bonotes A Cappella,https://callink.berkeley.edu/organization/probonotes,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
376122,Product Management Club of Berkeley Haas,https://callink.berkeley.edu/organization/ProductManagementClubofBerkeleyHaas,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
238184,Product Space,https://callink.berkeley.edu/organization/productspace,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
361705,Project Lux at Berkeley,https://callink.berkeley.edu/organization/projectlux,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
378172,Project Reproductive Health Justice,https://callink.berkeley.edu/organization/ProjectReproductiveHealthJustice,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46253,"Project RISHI, The Berkeley Chapter",https://callink.berkeley.edu/organization/projectrishi,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
350344,Project Sunshine at Berkeley,https://callink.berkeley.edu/organization/projectsunshineatberkeley,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
56687,Prytanean Women's Honor Society,https://callink.berkeley.edu/organization/Prytanean,LEAD Center Category: Cultural & Identity/Women Interest RSO,LEAD Center Category: Cultural & Identity/Women Interest RSO,,,,,,,
46036,Psi Chi,https://callink.berkeley.edu/organization/psichi,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
378952,Public Child Welfare Student Group,https://callink.berkeley.edu/organization/PublicChildWelfareStudentGroup,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46161,Public Health Advocate,https://callink.berkeley.edu/organization/publichealthadvocate,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
341915,Public Health Law at Berkeley,https://callink.berkeley.edu/organization/publichealthlaw,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
146340,Puente at Berkeley,https://callink.berkeley.edu/organization/puenteatberkeley,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
237715,Puerto Rico Se Levanta,https://callink.berkeley.edu/organization/PuertoRicoSeLevanta,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
91543,Punjabis at Berkeley,https://callink.berkeley.edu/organization/punjabisatberkeley,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
46412,Q at Haas,https://callink.berkeley.edu/organization/qathaas,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
92137,Quantum Computing at Berkeley,https://callink.berkeley.edu/organization/qcb,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
146236,"Queer + Allied Pre-Health ""slash"" Pre-Medical Association",https://callink.berkeley.edu/organization/qappa,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
46193,Queer Alliance & Resource Center,https://callink.berkeley.edu/organization/queerallianceandresourcecenter,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
46053,Queer and Trans Geographers of Berkeley,https://callink.berkeley.edu/organization/queerandtransgeographersofberkeley,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
342467,"Queer and""slash""or Women’s Anime Association",https://callink.berkeley.edu/organization/calgekkou,LEAD Center Category: Media & Film RSO,LEAD Center Category: Media & Film RSO,,,,,,,
52099,Queer Caucus,https://callink.berkeley.edu/organization/QC,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
46355,Queer Grads,https://callink.berkeley.edu/organization/queergrads,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
378158,Queer Justice Project,https://callink.berkeley.edu/organization/QueerJusticeProject,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
46586,Queering Public Health,https://callink.berkeley.edu/organization/queeringpublichealth,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
91315,Queers in Computer Science and Engineering,https://callink.berkeley.edu/organization/queersincomputerscienceandengineering,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
219401,Queers United in Revolutionary Subversion,https://callink.berkeley.edu/organization/QUIRS,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,,,,,,,
161801,qui parle: Critical Humanities and Social Sciences,https://callink.berkeley.edu/organization/quiparle,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
46692,Quidditch League at Berkeley,https://callink.berkeley.edu/organization/quidditchleague,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
46040,Quiz Bowl Club,https://callink.berkeley.edu/organization/quizbowl,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
165797,Raas Ramzat,https://callink.berkeley.edu/organization/raasramzat,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46651,Radical Geographers Working Group,https://callink.berkeley.edu/organization/garadicalgeographersworkinggroup,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46196,Raíces Recruitment and Retention Center (formerly Raza Recruitment and Retention Center),https://callink.berkeley.edu/organization/raicesrrc,LEAD Center Category: bridges - Recruitment & Retention Centers,LEAD Center Category: bridges - Recruitment & Retention Centers,,,,,,,
378035,RAKUGO Club at Berkeley,https://callink.berkeley.edu/organization/RAKUGOClubatBerkeley,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46041,Ra-On,https://callink.berkeley.edu/organization/raon,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46197,REACH! Asian Pacific American Recruitment and Retention Center,https://callink.berkeley.edu/organization/reachrrc,LEAD Center Category: bridges - Recruitment & Retention Centers,LEAD Center Category: bridges - Recruitment & Retention Centers,,,,,,,
361807,Real Talk Buddies,https://callink.berkeley.edu/organization/RealTalkBuddies,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
332736,Redefine Her Street at Berkeley,https://callink.berkeley.edu/organization/redefineherstreet,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
378441,Redefine-CS,https://callink.berkeley.edu/organization/RedefineCS,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
91919,Redwoods at Haas,https://callink.berkeley.edu/organization/haasredwoods,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
92134,Reentry Advocacy Project,https://callink.berkeley.edu/organization/ReentryAdvocacyProject,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
92121,Reformed University Fellowship,https://callink.berkeley.edu/organization/ruf,LEAD Center Category: Spiritual RSO,LEAD Center Category: Spiritual RSO,,,,,,,
46044,Regents' and Chancellor's Scholars Association,https://callink.berkeley.edu/organization/RCSA,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46200,Renters' Legal Assistance (Formerly ASUC Renters' Legal Assistance),https://callink.berkeley.edu/organization/renterslegalassistance,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
378998,Representation of Asian and Pacific Islander in the Department of Civil and Environmental Engineering (RAPID-CEE),https://callink.berkeley.edu/organization/RAPID-CEE,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
91535,Reproductive Justice Project,https://callink.berkeley.edu/organization/ReproductiveJusticeProject,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
92159,Residence Hall Assembly,https://callink.berkeley.edu/organization/residencehallassembly,LEAD Center Sponsored Student Organization,LEAD Center Sponsored Student Organization,,,,,,,
54276,ReUSE,https://callink.berkeley.edu/organization/ReUSE,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
360311,Rhythm at Berkeley,https://callink.berkeley.edu/organization/rhythm,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
91215,Riot Games at Berkeley,https://callink.berkeley.edu/organization/berkeleylegends,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
325658,Rocket League at Berkeley,https://callink.berkeley.edu/organization/rocketleague,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
378443,Romanians at Berkeley,https://callink.berkeley.edu/organization/RomaniansAtBerkeley,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
82722,Room One Thousand,https://callink.berkeley.edu/organization/roomonethousand,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
46574,Rubik's Cube Club at Berkeley,https://callink.berkeley.edu/organization/cubing,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
46046,Russian Speaking Student Association,https://callink.berkeley.edu/organization/russianclubthe,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
91356,SAAS (Student Association for Applied Statistics) [Formerly SAAS],https://callink.berkeley.edu/organization/saas,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46389,SACNAS for Graduate Students at Berkeley,https://callink.berkeley.edu/organization/SACNASgrad,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46291,"Sage Mentorship Project, The",https://callink.berkeley.edu/organization/sagementorshipproject,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
289751,Sahaara at Berkeley,https://callink.berkeley.edu/organization/sahaara,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
46694,Salsa at Cal,https://callink.berkeley.edu/organization/salsadance,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
144536,Saudi Arabian Association at Berkeley,https://callink.berkeley.edu/organization/SAAB,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
164863,SBC Strategy Consulting [Formerly known as Seed Base Consulting],https://callink.berkeley.edu/organization/SBCStrategyConsulting,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
303802,Scholars of Finance,https://callink.berkeley.edu/organization/scholarsoffinance,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
91327,School of Public Health Student Government,https://callink.berkeley.edu/organization/bphsg,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
91882,Science Fiction and Fantasy Short Story Workshop,https://callink.berkeley.edu/organization/SFFWW,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
132926,Science Leadership and Management,https://callink.berkeley.edu/organization/SLAM,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
140582,Science Olympiad at Berkeley,https://callink.berkeley.edu/organization/bso,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46120,Science Policy Group at Berkeley,https://callink.berkeley.edu/organization/SPGBerkeley,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
91938,SCUBA at Berkeley,https://callink.berkeley.edu/organization/SCUBA,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
289451,SDG Undergraduate Research Group,https://callink.berkeley.edu/organization/sdgundergradresearch,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
321650,SEAONC at Berkeley,https://callink.berkeley.edu/organization/seaonc,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46542,"SEEDS: Strategies for Ecology, Education, Diversity, and Sustainability",https://callink.berkeley.edu/organization/seeds,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
361205,SEMM DSR,https://callink.berkeley.edu/organization/SEMMDSR,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
46051,Sigma Alpha Nu,https://callink.berkeley.edu/organization/SigmaAlphaNu,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
46054,Sigma Mu Delta,https://callink.berkeley.edu/organization/sigmamudelta,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
361226,Sikh Law Association of Berkeley,https://callink.berkeley.edu/organization/sikhassociation,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46057,Sikh Students Association,https://callink.berkeley.edu/organization/ucbssa,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
46513,Singapore Student Association,https://callink.berkeley.edu/organization/ssa,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
46730,Skateboarding at Berkeley,https://callink.berkeley.edu/organization/skateboardingatberkeley,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
91943,Ski and Snowboard Team at Berkeley,https://callink.berkeley.edu/organization/skiandsnowboardteam,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
290341,SKY Campus Happiness Club at Berkeley,https://callink.berkeley.edu/organization/skyberkeley,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
46166,"Smart Ass, The",https://callink.berkeley.edu/organization/smartass,LEAD Center Category: Publications RSO,LEAD Center Category: Publications RSO,,,,,,,
92169,Smash At Berkeley,https://callink.berkeley.edu/organization/smashatberkeley,LEAD Center Category: Recreational RSO,LEAD Center Category: Recreational RSO,,,,,,,
116202,Social Welfare Association for the Greater Good,https://callink.berkeley.edu/organization/SWAGG,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
46350,Society for Conservation Biology Berkeley Chapter,https://callink.berkeley.edu/organization/SCB_Berkeley,LEAD Center Category: Environmental & Sustainability RSO,LEAD Center Category: Environmental & Sustainability RSO,,,,,,,
91678,Society for the Study of Modern Visual Culture at Berkeley,https://callink.berkeley.edu/organization/societyforthestudyofmodernvisualculture,LEAD Center Category: Media & Film RSO,LEAD Center Category: Media & Film RSO,,,,,,,
91335,Society of Engineering Sciences,https://callink.berkeley.edu/organization/societyofengineeringsciences,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
91497,Society of Linguistics Undergraduate Students,https://callink.berkeley.edu/organization/SLUgS,LEAD Center Category: Departmental RSO,LEAD Center Category: Departmental RSO,,,,,,,
91434,Society of Physics Students at Berkeley,https://callink.berkeley.edu/organization/sps,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
91336,Society of Women Engineers,https://callink.berkeley.edu/organization/societyofwomenengineers,LEAD Center Category: Cultural & Identity/Women Interest RSO,LEAD Center Category: Cultural & Identity/Women Interest RSO,,,,,,,
143258,Songwriting at Berkeley,https://callink.berkeley.edu/organization/songwriting,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
91267,Soon Movement,https://callink.berkeley.edu/organization/soonmovement,LEAD Center Category: Spiritual RSO,LEAD Center Category: Spiritual RSO,,,,,,,
361210,Soul,https://callink.berkeley.edu/organization/soul,LEAD Center Category: Performing Arts RSO,LEAD Center Category: Performing Arts RSO,,,,,,,
46610,South Asian Business Association,https://callink.berkeley.edu/organization/SouthAsianBusinessAssociation,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
46346,South Asian Law Students Association,https://callink.berkeley.edu/organization/berkeleysalsa,LEAD Center Category: Academic RSO,LEAD Center Category: Academic RSO,,,,,,,
145622,South Indian Society,https://callink.berkeley.edu/organization/southindiansociety,LEAD Center Category: Cultural & Identity/International RSO,LEAD Center Category: Cultural & Identity/International RSO,,,,,,,
46208,Southeast Asian Mentorship,https://callink.berkeley.edu/organization/southeastasianmentorship,LEAD Center Category: Service RSO,LEAD Center Category: Service RSO,,,,,,,
46738,Southeast Asian Prison Outreach Project,https://callink.berkeley.edu/organization/southeastasianprisonoutreachproject,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
46207,Southeast Asian Student Coalition,https://callink.berkeley.edu/organization/SASC,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,LEAD Center Category: Cultural & Identity/Cultural & Ethnic RSO,,,,,,,
160137,Space Enterprise at Berkeley,https://callink.berkeley.edu/organization/SEBerkeley,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
139699,Space Technologies and Rocketry,https://callink.berkeley.edu/organization/STAR,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
160211,Space Technologies at California,https://callink.berkeley.edu/organization/stac,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
361232,SpaceForm,https://callink.berkeley.edu/organization/spaceform,LEAD Center Category: Technology RSO,LEAD Center Category: Technology RSO,,,,,,,
351406,Spare a Pair at Berkeley,https://callink.berkeley.edu/organization/spareapair,LEAD Center Category: Health & Wellness RSO,LEAD Center Category: Health & Wellness RSO,,,,,,,
46433,Speak Out Now (formerly Students for Social Change),https://callink.berkeley.edu/organization/speakoutnowcal,LEAD Center Category: Political & Advocacy RSO,LEAD Center Category: Political & Advocacy RSO,,,,,,,
